"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","date","PRCP","PRCP_ATTRIBUTES","avtemp","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-23",,,"90","H,,S","105",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-24",,,"88","H,,S","105",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-25",,,"91","H,,S","107",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-26",,,"95","H,,S","108",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-27",,,"94","H,,S","108",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-28",,,"95","H,,S","108",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-29",,,"98","H,,S","110",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-30",,,"97","H,,S","107",",,S","84",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-05-31",,,"95","H,,S","106",",,S","83",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-01",,,"93","H,,S","104",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-02",,,"92","H,,S","103",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-03",,,"93","H,,S","101",",,S","84",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-04",,,"96","H,,S","105",",,S","89",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-05",,,"89","H,,S","105",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-06",,,"89","H,,S","99",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-07",,,"93","H,,S","103",",,S","83",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-08",,,"98","H,,S","106",",,S","86",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-09","0.20",",,S","85","H,,S","94",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-10","0.00",",,S","88","H,,S","99",",,S","80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-11",,,"93","H,,S","103",",,S","81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-12",,,"96","H,,S","107",",,S","81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-13",,,"96","H,,S","110",",,S","81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-14",,,"94","H,,S","106",",,S","85",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-15",,,"91","H,,S","99",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-16","0.43",",,S","86","H,,S","96",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-17","0.00",",,S","85","H,,S","93",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-18",,,"85","H,,S","95",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-19",,,"89","H,,S","102",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-20",,,"91","H,,S","99",",,S","81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-21",,,"93","H,,S","105",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-22",,,"92","H,,S","104",",,S","83",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-23",,,"90","H,,S","101",",,S","81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-24",,,"93","H,,S","107",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-25",,,"94","H,,S","107",",,S","83",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-26",,,"94","H,,S","107",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-27",,,"85","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-28","0.08",",,S","79","H,,S","82",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-29","1.77",",,S","75","H,,S","82",",,S","70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-06-30","0.28",",,S","83","H,,S","91",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-01","0.12",",,S","88","H,,S","96",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-02","0.01",",,S","86","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-03","0.00",",,S","81","H,,S","85",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-04",,,"77","H,,S","83",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-05",,,"85","H,,S","94",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-06",,,"86","H,,S","95",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-07",,,"89","H,,S","98",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-08",,,"91","H,,S","99",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-09",,,"93","H,,S","101",",,S","84",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-10","3.74",",,S","86","H,,S","94",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-11","1.93",",,S","81","H,,S","86",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-12","0.43",",,S","85","H,,S","94",",,S","80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-13","0.00",",,S","82","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-14","0.71",",,S","87","H,,S","94",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-15","0.00",",,S","86","H,,S","95",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-16",,,"83","H,,S","91",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-17","1.65",",,S","84","H,,S","91",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-18","0.08",",,S","87","H,,S","95",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-19","0.08",",,S","84","H,,S","93",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-20","1.42",",,S","85","H,,S","92",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-21",,,"85","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-22",,,"82","H,,S","89",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-23",,,"83","H,,S","92",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-24","2.17",",,S","82","H,,S","90",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-25","0.08",",,S","84","H,,S","93",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-26","1.14",",,S","82","H,,S","90",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-27","0.24",",,S","84","H,,S","91",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-28","0.00",",,S","81","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-29","0.04",",,S","83","H,,S","91",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-30","0.00",",,S","85","H,,S","93",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-07-31",,,"86","H,,S","95",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-01","1.22",",,S","83","H,,S","93",",,S","71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-02","0.12",",,S","85","H,,S","95",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-03","0.00",",,S","87","H,,S","94",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-04",,,"87","H,,S","94",",,S","81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-05","1.38",",,S","86","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-06","3.46",",,S","79","H,,S","81",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-07","1.54",",,S","77","H,,S","79",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-08","0.00",",,S","82","H,,S","92",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-09",,,"84","H,,S","94",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-10","0.79",",,S","84","H,,S","92",",,S","78",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-11","0.20",",,S","83","H,,S","90",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-12","3.23",",,S","82","H,,S","88",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-13","3.27",",,S","80","H,,S","87",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-14","0.71",",,S","78","H,,S","87",",,S","72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-15","0.08",",,S","85","H,,S","93",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-16","0.00",",,S","85","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-17","0.00",",,S","85","H,,S","94",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-18","0.31",",,S","83","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-19","0.00",",,S","86","H,,S","92",",,S","80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-20",,,"87","H,,S","95",",,S","81",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-21","2.99",",,S","80","H,,S","88",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-22","0.04",",,S","85","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-23","1.69",",,S","83","H,,S","90",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-24","1.14",",,S","83","H,,S","92",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-25","0.31",",,S","83","H,,S","92",",,S","72",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-26","2.05",",,S","81","H,,S","92",",,S","69",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-27","0.00",",,S","84","H,,S","93",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-28",,,"85","H,,S","94",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-29",,,"86","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-30",,,"86","H,,S","94",",,S","79",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-08-31",,,"87","H,,S","95",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-01",,,"85","H,,S","95",",,S","80",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-02",,,"82","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-03","0.47",",,S","82","H,,S","89",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-04","0.67",",,S","83","H,,S","90",",,S","74",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-05","0.00",",,S","85","H,,S","92",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-06","0.02",",,S","85","H,,S","94",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-07","0.75",",,S","81","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-08","0.94",",,S","82","H,,S","92",",,S","69",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-09","0.00",",,S","82","H,,S","87",",,S","77",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-10","0.01",",,S","83","H,,S","92",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-11","1.06",",,S","80","H,,S","90",",,S","70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-12","0.00",",,S","82","H,,S","91",",,S","76",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-13",,,"81","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-14","0.55",",,S","79","H,,S","88",",,S","70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-15","0.02",",,S","79","H,,S","89",",,S","71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-16","0.01",",,S","81","H,,S","89",",,S","66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-18",,,"81","H,,S","91",",,S","70",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-19",,,"82","H,,S","92",",,S","71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-20",,,"83","H,,S","93",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-21",,,"83","H,,S","93",",,S","75",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-22",,,"75","H,,S","81",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-23","3.50",",,S","69","H,,S","74",",,S","66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-24","0.51",",,S","75","H,,S","87",",,S","64",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-25","0.00",",,S","77","H,,S","86",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-26",,,"79","H,,S","90",",,S","71",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-27",,,"81","H,,S","90",",,S","73",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-28",,,"79","H,,S","90",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-29","0.16",",,S","77","H,,S","91",",,S","68",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-09-30","0.00",",,S","77","H,,S","90",",,S","66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-01",,,"78","H,,S","90",",,S","66",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-02",,,"78","H,,S","90",",,S","67",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-03",,,"78","H,,S","90",",,S","68",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-04",,,"74","H,,S","90",",,S","65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-05",,,"74","H,,S","91",",,S","62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-06",,,"73","H,,S","88",",,S","61",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-07",,,"74","H,,S","90",",,S","61",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-08",,,"75","H,,S","89",",,S","63",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-09","0.12",",,S","74","H,,S","89",",,S","62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-10","0.00",",,S","76","H,,S","88",",,S","65",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-11","0.08",",,S","73","H,,S","86",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-12","0.00",",,S","72","H,,S","85",",,S","62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-13",,,"72","H,,S","85",",,S","60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-14",,,"71","H,,S","85",",,S","59",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-15",,,"71","H,,S","86",",,S","61",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-16",,,"73","H,,S","89",",,S","61",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-17",,,"75","H,,S","90",",,S","62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-18",,,"73","H,,S","89",",,S","59",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-19",,,"73","H,,S","89",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-20",,,"70","H,,S","89",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-21",,,"71","H,,S","86",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-22",,,"70","H,,S","86",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-23",,,"62","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-24",,,"69","H,,S","86",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-25",,,"70","H,,S","86",",,S","57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-26",,,"69","H,,S","85",",,S","57",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-27",,,"69","H,,S","85",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-28",,,"70","H,,S","86",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-29",,,"71","H,,S","85",",,S","58",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-30",,,"70","H,,S","84",",,S","59",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-10-31",,,"71","H,,S","83",",,S","62",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-01",,,"73","H,,S","85",",,S","60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-02","0.20",",,S","68","H,,S","77",",,S","60",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-03","0.04",",,S","68","H,,S","78",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-04","0.87",",,S","64","H,,S","76",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-05","0.00",",,S","63","H,,S","80",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-06",,,"63","H,,S","82",",,S","50",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-07",,,"63","H,,S","81",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-08",,,"64","H,,S","80",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-09",,,"64","H,,S","79",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-10",,,"65","H,,S","78",",,S",,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-11",,,"64","H,,S","79",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-12",,,"61","H,,S","79",",,S","55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-13",,,"64","H,,S","72",",,S","55",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-14","0.04",",,S","63","H,,S",,,,
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-15","0.01",",,S","62","H,,S","77",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-16","0.00",",,S","60","H,,S","78",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-17",,,"59","H,,S","76",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-18",,,"64","H,,S","80",",,S","52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-19","0.00",",,S","66","H,,S","81",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-20",,,"65","H,,S","82",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-21",,,"64","H,,S","81",",,S","51",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-22",,,"63","H,,S","78",",,S","52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-23",,,"62","H,,S","78",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-24",,,"62","H,,S","77",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-25",,,"61","H,,S","79",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-26",,,"62","H,,S","77",",,S","53",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-27",,,"63","H,,S","74",",,S","54",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-28",,,"65","H,,S","78",",,S","56",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-29",,,"60","H,,S","77",",,S","52",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-11-30",,,"60","H,,S","76",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-01",,,"59","H,,S","74",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-02",,,"59","H,,S","75",",,S","49",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-03",,,"57","H,,S","72",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-04",,,"58","H,,S","74",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-05",,,"56","H,,S","70",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-06",,,"56","H,,S","70",",,S","48",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-07",,,"56","H,,S","72",",,S","45",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-08",,,"56","H,,S","72",",,S","46",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-09",,,"57","H,,S","70",",,S","46",",,S"
"IN008040500","JAMMU, IN","32.667","74.833","367.0","2018-12-10","0.04",",,S","55","H,,S","59",",,S","51",",,S"
